Starting the artificial neural network
Attempting feature set: ['danceability', 'energy', 'liveness', 'loudness', 'speechiness', 'tempo', 'valence', 'instrumentalness', 'acousticness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -4.89, time = 0.01s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -0.45, time = 0.02s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -0.45, time = 0.02s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -0.44, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -0.44, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -0.44, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -0.45, time = 0.02s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -0.45, time = 0.02s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -0.44, time = 0.02s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -0.46, time = 0.02s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -0.46, time = 0.02s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -0.44, time = 0.02s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -0.44, time = 0.02s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -0.45, time = 0.02s
Attempting feature set: ['danceability', 'energy', 'speechiness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -1.62, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.50, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.47, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.44, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.42, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.42, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.42, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.38, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.41, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.40, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.39, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.39, time = 0.03s
Attempting feature set: ['energy', 'speechiness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -0.90, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -0.79, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -0.76, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -0.72, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -0.70, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -0.69, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -0.68, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -0.69, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -0.68, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -0.65, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -0.68, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -0.68, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -0.68, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -0.66, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -0.67, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -0.67, time = 0.03s
Attempting feature set: ['danceability', 'speechiness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -0.95, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -0.85, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -0.82, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -0.78, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -0.77, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -0.76, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -0.75, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -0.74, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -0.75, time = 0.03s
Attempting feature set: ['speechiness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -0.30, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -0.19, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -0.15, time = 0.02s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -0.12, time = 0.02s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -0.11, time = 0.02s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -0.10, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -0.10, time = 0.02s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -0.10, time = 0.02s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -0.10, time = 0.02s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -0.09, time = 0.02s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -0.09, time = 0.02s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -0.09, time = 0.02s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -0.07, time = 0.02s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -0.07, time = 0.02s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -0.07, time = 0.02s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -0.09, time = 0.02s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -0.09, time = 0.02s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -0.08, time = 0.02s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -0.08, time = 0.02s
Attempting feature set: ['danceability', 'energy', 'liveness', 'loudness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.51, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -2.43, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -2.42, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -2.41, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -2.42, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -2.44, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -2.38, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -2.37, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -2.38, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -2.39, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -2.40, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -2.39, time = 0.03s
Attempting feature set: ['energy', 'liveness', 'loudness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -1.80, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.70, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.69, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.69, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.70, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.67, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.67, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.67, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.65, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.69, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.68, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.67, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.66, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.67, time = 0.03s
Attempting feature set: ['danceability', 'liveness', 'loudness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -1.86, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.80, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.77, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.76, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.77, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.78, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.76, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.76, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.76, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.73, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.74, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.75, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.75, time = 0.03s
Attempting feature set: ['liveness', 'loudness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -1.17, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.09, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.06, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.06, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.06, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.06, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.09, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.08, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.08, time = 0.02s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.07, time = 0.02s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.07, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.07, time = 0.02s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.07, time = 0.02s
Attempting feature set: ['danceability', 'energy', 'loudness']
Training the classifier...
[BernoulliRBM] Iteration 1, pseudo-likelihood = -2.01, time = 0.01s
[BernoulliRBM] Iteration 2, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 3, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 4, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 5, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 6, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 7, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 8, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 9, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 10, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 11, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 12, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 13, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 14, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 15, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 16, pseudo-likelihood = -1.99, time = 0.03s
[BernoulliRBM] Iteration 17, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 18, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 19, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 20, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 21, pseudo-likelihood = -1.95, time = 0.03s
[BernoulliRBM] Iteration 22, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 23, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 24, pseudo-likelihood = -1.97, time = 0.03s
[BernoulliRBM] Iteration 25, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 26, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 27, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 28, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 29, pseudo-likelihood = -1.98, time = 0.03s
[BernoulliRBM] Iteration 30, pseudo-likelihood = -1.96, time = 0.03s
[BernoulliRBM] Iteration 31, pseudo-likelihood = -1.96, time = 0.03s
Attempting feature set: ['energy', 'loudness']
